0,1,2,1
2,1,4,1
0,4,5,0
5,0,6,0
6,0,7,0
0,7,8,0
0,8,9,0
0,1,2,1
0,2,3,1
1,0,2,1
0,2,3,1
0,3,4,0
1,1,3,1
4,3,8,1
3,8,12,1
12,1,14,0
9,14,24,1
1,1,3,1
0,1,2,1
3,2,6,1
24,6,31,0
0,1,2,1
0,2,3,1
1,3,5,1
5,1,7,1
31,7,39,0
0,1,2,1
2,1,4,1
39,4,44,0
1,0,2,1
0,2,3,1
0,3,4,0
4,0,5,0
0,1,2,1
2,0,3,1
5,3,9,1
9,0,10,0
0,1,2,1
1,0,2,1
2,2,5,1
5,1,7,1
0,7,8,0
10,8,19,1
44,19,64,1
1,0,2,1
1,0,2,1
0,2,3,1
0,3,4,0
2,4,7,1
1,0,2,1
0,2,3,1
3,0,4,0
7,4,12,1
12,0,13,0
64,13,78,0
9,78,88,0
1,0,2,1
1,0,2,1
2,0,3,1
2,3,6,1
1,0,2,1
0,1,2,1
0,2,3,1
3,1,5,1
2,5,8,1
1,0,2,1
0,2,3,1
3,0,4,0
0,4,5,0
0,5,6,0
1,0,2,1
1,0,2,1
1,0,2,1
2,0,3,1
2,3,6,1
1,0,2,1
1,0,2,1
0,2,3,1
2,3,6,1
6,6,13,1
13,1,15,0
2,15,18,0
6,18,25,1
1,25,27,0
27,1,29,0
8,29,38,0
0,1,2,1
0,2,3,1
3,0,4,0
38,4,43,0
6,43,50,0
50,0,51,0
0,1,2,1
0,1,2,1
0,2,3,1
0,3,4,0
0,1,2,1
4,2,7,1
7,0,8,0
2,8,11,1
1,0,2,1
0,2,3,1
1,1,3,1
0,3,4,0
0,4,5,0
3,5,9,1
1,0,2,1
2,1,4,1
9,4,14,1
11,14,26,1
51,26,78,1
88,78,167,1
0,1,2,1
0,2,3,1
1,0,2,1
1,0,2,1
0,2,3,1
3,0,4,0
2,4,7,1
1,0,2,1
0,2,3,1
7,3,11,1
1,0,2,1
0,2,3,1
3,0,4,0
1,4,6,1
0,1,2,1
0,1,2,1
2,2,5,1
0,1,2,1
2,0,3,1
0,3,4,0
1,4,6,1
1,6,8,0
8,1,10,0
5,10,16,1
0,16,17,0
1,17,19,0
0,1,2,1
0,1,2,1
2,0,3,1
1,3,5,1
0,1,2,1
1,2,4,1
4,0,5,0
5,1,7,1
5,7,13,1
13,0,14,0
2,14,17,0
19,17,37,1
6,37,44,0
11,44,56,0
0,1,2,1
2,1,4,1
1,0,2,1
1,2,4,1
4,4,9,1
9,1,11,0
56,11,68,0
3,68,72,0
0,1,2,1
1,2,4,1
1,0,2,1
2,0,3,1
0,3,4,0
4,0,5,0
1,0,2,1
0,1,2,1
2,1,4,1
2,4,7,1
0,1,2,1
0,2,3,1
7,3,11,1
5,11,17,1
4,17,22,0
72,22,95,0
95,1,97,0
167,97,265,1
1,0,2,1
0,1,2,1
1,0,2,1
2,2,5,1
5,0,6,0
2,6,9,1
0,1,2,1
0,2,3,1
9,3,13,1
1,1,3,1
1,0,2,1
0,2,3,1
3,0,4,0
3,4,8,1
1,1,3,1
8,3,12,1
13,12,26,1
1,26,28,0
1,1,3,1
3,1,5,1
0,1,2,1
1,2,4,1
1,0,2,1
0,2,3,1
4,3,8,1
5,8,14,1
28,14,43,1
0,1,2,1
0,1,2,1
1,2,4,1
4,1,6,1
6,1,8,0
8,0,9,0
2,9,12,0
12,0,13,0
1,13,15,0
0,1,2,1
15,2,18,0
0,1,2,1
18,2,21,0
0,1,2,1
0,2,3,1
1,0,2,1
3,2,6,1
0,1,2,1
2,0,3,1
0,3,4,0
4,1,6,1
6,6,13,1
21,13,35,1
0,35,36,0
1,1,3,1
0,3,4,0
4,1,6,1
6,0,7,0
0,1,2,1
1,2,4,1
4,1,6,1
7,6,14,1
36,14,51,1
0,1,2,1
0,2,3,1
3,0,4,0
1,1,3,1
1,0,2,1
1,2,4,1
3,4,8,1
4,8,13,1
51,13,65,0
43,65,109,1
1,0,2,1
1,1,3,1
3,0,4,0
1,1,3,1
0,1,2,1
2,1,4,1
3,4,8,1
8,0,9,0
0,9,10,0
4,10,15,1
2,15,18,0
0,1,2,1
1,2,4,1
18,4,23,0
109,23,133,0
265,133,399,1
98,399,498,0
1,0,2,1
2,0,3,1
1,3,5,1
5,0,6,0
6,1,8,0
1,1,3,1
3,1,5,1
0,1,2,1
2,1,4,1
4,0,5,0
0,5,6,0
0,6,7,0
1,0,2,1
1,2,4,1
4,1,6,1
1,6,8,0
0,8,9,0
1,0,2,1
2,1,4,1
9,4,14,1
7,14,22,1
5,22,28,0
1,0,2,1
0,2,3,1
0,3,4,0
1,4,6,1
1,6,8,0
0,8,9,0
28,9,38,1
8,38,47,0
1,1,3,1
3,0,4,0
1,0,2,1
4,2,7,1
1,0,2,1
0,2,3,1
7,3,11,1
0,1,2,1
2,0,3,1
0,3,4,0
0,1,2,1
4,2,7,1
1,1,3,1
3,0,4,0
7,4,12,1
0,1,2,1
12,2,15,0
0,1,2,1
1,2,4,1
15,4,20,0
1,0,2,1
1,1,3,1
1,3,5,1
1,0,2,1
2,0,3,1
5,3,9,1
9,1,11,0
0,1,2,1
11,2,14,0
0,14,15,0
2,15,18,0
0,1,2,1
1,1,3,1
3,1,5,1
5,0,6,0
0,6,7,0
0,7,8,0
2,8,11,1
18,11,30,1
1,0,2,1
1,0,2,1
2,2,5,1
30,5,36,0
20,36,57,1
0,1,2,1
0,2,3,1
0,3,4,0
57,4,62,0
11,62,74,0
47,74,122,1
1,0,2,1
1,0,2,1
2,2,5,1
1,0,2,1
1,0,2,1
1,2,4,1
0,4,5,0
2,5,8,1
0,1,2,1
1,2,4,1
8,4,13,1
0,1,2,1
2,1,4,1
13,4,18,1
5,18,24,0
0,1,2,1
1,0,2,1
2,2,5,1
0,5,6,0
6,0,7,0
7,0,8,0
0,1,2,1
8,2,11,1
24,11,36,1
0,1,2,1
1,2,4,1
36,4,41,0
122,41,164,1
1,0,2,1
1,2,4,1
4,0,5,0
1,1,3,1
3,0,4,0
5,4,10,1
1,0,2,1
0,2,3,1
0,1,2,1
2,0,3,1
0,3,4,0
3,4,8,1
8,1,10,0
1,0,2,1
2,1,4,1
1,4,6,1
0,6,7,0
10,7,18,1
10,18,29,1
0,1,2,1
1,2,4,1
4,1,6,1
29,6,36,0
1,0,2,1
0,2,3,1
0,1,2,1
2,0,3,1
3,0,4,0
1,0,2,1
2,1,4,1
4,4,9,1
1,9,11,0
0,11,12,0
1,0,2,1
12,2,15,0
3,15,19,0
1,0,2,1
2,1,4,1
4,1,6,1
0,6,7,0
19,7,27,1
0,1,2,1
1,0,2,1
2,2,5,1
1,0,2,1
2,0,3,1
5,3,9,1
1,9,11,0
1,1,3,1
0,1,2,1
3,2,6,1
6,0,7,0
1,1,3,1
1,0,2,1
2,0,3,1
3,0,4,0
4,1,6,1
0,1,2,1
2,0,3,1
6,3,10,1
0,10,11,0
3,11,15,1
7,15,23,1
11,23,35,1
27,35,63,1
36,63,100,1
164,100,265,1
1,0,2,1
2,1,4,1
4,0,5,0
5,0,6,0
6,1,8,0
1,8,10,0
1,0,2,1
0,1,2,1
2,1,4,1
2,4,7,1
0,1,2,1
1,2,4,1
4,1,6,1
1,6,8,0
1,8,10,0
1,0,2,1
0,2,3,1
1,1,3,1
3,3,7,1
10,7,18,1
18,0,19,0
7,19,27,1
10,27,38,1
1,38,40,0
1,40,42,0
265,42,308,0
1,0,2,1
2,0,3,1
0,3,4,0
308,4,313,0
1,0,2,1
2,0,3,1
0,1,2,1
2,0,3,1
0,3,4,0
1,0,2,1
1,2,4,1
0,1,2,1
1,2,4,1
4,4,9,1
4,9,14,1
0,1,2,1
14,2,17,0
3,17,21,0
313,21,335,0
498,335,834,1
0,1,2,1
2,0,3,1
3,0,4,0
1,0,2,1
0,2,3,1
0,3,4,0
4,4,9,1
1,0,2,1
1,0,2,1
2,2,5,1
9,5,15,1
0,1,2,1
0,2,3,1
0,3,4,0
0,4,5,0
15,5,21,1
1,0,2,1
2,1,4,1
1,1,3,1
3,1,5,1
0,1,2,1
5,2,8,1
4,8,13,1
1,0,2,1
1,2,4,1
1,4,6,1
0,1,2,1
0,2,3,1
1,3,5,1
6,5,12,1
13,12,26,1
0,1,2,1
1,0,2,1
2,2,5,1
0,5,6,0
1,0,2,1
1,2,4,1
4,1,6,1
6,6,13,1
0,1,2,1
2,1,4,1
0,4,5,0
13,5,19,1
0,1,2,1
1,0,2,1
2,2,5,1
0,5,6,0
1,1,3,1
3,1,5,1
1,0,2,1
0,2,3,1
3,1,5,1
5,5,11,1
0,11,12,0
6,12,19,1
0,1,2,1
1,0,2,1
2,1,4,1
2,4,7,1
19,7,27,1
1,0,2,1
0,1,2,1
2,2,5,1
1,1,3,1
5,3,9,1
0,9,10,0
27,10,38,1
1,38,40,0
1,0,2,1
0,2,3,1
40,3,44,0
19,44,64,1
1,0,2,1
0,2,3,1
3,0,4,0
1,1,3,1
0,3,4,0
4,4,9,1
64,9,74,0
0,74,75,0
26,75,102,1
1,0,2,1
2,0,3,1
1,3,5,1
1,0,2,1
2,1,4,1
4,0,5,0
1,0,2,1
0,2,3,1
1,0,2,1
1,1,3,1
2,3,6,1
0,6,7,0
1,0,2,1
2,0,3,1
0,1,2,1
3,2,6,1
1,0,2,1
6,2,9,1
7,9,17,1
3,17,21,0
5,21,27,0
5,27,33,0
1,0,2,1
0,2,3,1
0,1,2,1
3,2,6,1
33,6,40,0
102,40,143,1
21,143,165,0
834,165,1000,0
---1,1,3,1
1,1,3,1
1,0,2,1
3,2,6,1
1,6,8,0
1,1,3,1
1,0,2,1
2,0,3,1
0,3,4,0
0,4,5,0
5,0,6,0
3,6,10,1
8,10,19,1
3,19,23,0
0,1,2,1
2,0,3,1
1,3,5,1
5,0,6,0
6,0,7,0
0,7,8,0
0,1,2,1
1,2,4,1
1,0,2,1
4,2,7,1
8,7,16,1
0,1,2,1
1,0,2,1
2,0,3,1
0,3,4,0
2,4,7,1
16,7,24,1
23,24,48,1
0,1,2,1
2,0,3,1
0,1,2,1
0,2,3,1
3,3,7,1
1,7,9,0
1,0,2,1
9,2,12,0
0,1,2,1
0,1,2,1
2,2,5,1
1,5,7,1
7,1,9,0
1,0,2,1
1,2,4,1
4,0,5,0
5,1,7,1
9,7,17,1
12,17,30,1
48,30,79,1
79,1,81,0
0,1,2,1
2,0,3,1
1,0,2,1
1,2,4,1
0,4,5,0
3,5,9,1
1,0,2,1
0,2,3,1
3,0,4,0
4,0,5,0
5,1,7,1
0,1,2,1
7,2,10,1
9,10,20,1
81,20,102,0
0,1,2,1
1,0,2,1
1,2,4,1
2,4,7,1
1,0,2,1
2,0,3,1
3,1,5,1
5,1,7,1
0,7,8,0
7,8,16,1
1,16,18,0
0,1,2,1
1,0,2,1
2,2,5,1
18,5,24,0
0,1,2,1
24,2,27,0
0,1,2,1
2,0,3,1
1,3,5,1
0,5,6,0
0,1,2,1
6,2,9,1
0,9,10,0
0,1,2,1
0,2,3,1
1,3,5,1
0,5,6,0
0,1,2,1
2,0,3,1
1,0,2,1
0,2,3,1
3,0,4,0
3,4,8,1
6,8,15,1
0,15,16,0
10,16,27,1
27,27,55,1
1,0,2,1
0,1,2,1
2,2,5,1
1,5,7,1
55,7,63,0
102,63,166,1
1,0,2,1
2,0,3,1
1,0,2,1
2,0,3,1
1,0,2,1
2,0,3,1
3,3,7,1
0,7,8,0
3,8,12,1
1,0,2,1
0,2,3,1
0,3,4,0
1,0,2,1
0,2,3,1
3,0,4,0
0,4,5,0
4,5,10,1
12,10,23,1
166,23,190,0
1,0,2,1
1,0,2,1
0,2,3,1
3,1,5,1
1,5,7,1
2,7,10,1
10,0,11,0
1,1,3,1
0,3,4,0
0,4,5,0
1,0,2,1
0,2,3,1
3,1,5,1
5,5,11,1
11,0,12,0
11,12,24,1
0,1,2,1
0,1,2,1
2,2,5,1
0,1,2,1
0,2,3,1
3,1,5,1
5,1,7,1
5,7,13,1
24,13,38,1
1,0,2,1
1,0,2,1
0,2,3,1
3,1,5,1
0,5,6,0
2,6,9,1
0,9,10,0
38,10,49,0
1,0,2,1
2,0,3,1
0,3,4,0
4,0,5,0
5,0,6,0
1,0,2,1
0,2,3,1
3,0,4,0
0,1,2,1
1,0,2,1
2,2,5,1
5,0,6,0
4,6,11,1
1,0,2,1
1,2,4,1
11,4,16,1
6,16,23,1
49,23,73,1
0,1,2,1
2,0,3,1
0,1,2,1
0,2,3,1
1,1,3,1
3,0,4,0
3,4,8,1
3,8,12,1
1,0,2,1
2,0,3,1
3,0,4,0
1,4,6,1
0,6,7,0
12,7,20,1
1,20,22,0
0,1,2,1
1,2,4,1
1,0,2,1
2,0,3,1
3,0,4,0
1,0,2,1
2,0,3,1
0,3,4,0
4,4,9,1
4,9,14,1
1,0,2,1
2,1,4,1
14,4,19,1
22,19,42,1
0,1,2,1
0,1,2,1
1,0,2,1
2,2,5,1
1,1,3,1
5,3,9,1
1,9,11,0
2,11,14,0
42,14,57,1
73,57,131,1
0,1,2,1
0,1,2,1
2,0,3,1
1,1,3,1
0,3,4,0
1,4,6,1
0,6,7,0
0,7,8,0
0,1,2,1
0,1,2,1
2,1,4,1
2,4,7,1
0,7,8,0
8,8,17,1
1,1,3,1
1,3,5,1
17,5,23,1
3,23,27,0
2,27,30,0
1,0,2,1
2,1,4,1
1,4,6,1
0,1,2,1
6,2,9,1
1,1,3,1
3,1,5,1
1,0,2,1
1,0,2,1
1,1,3,1
1,3,5,1
5,0,6,0
1,6,8,0
8,1,10,0
2,10,13,0
2,13,16,0
5,16,22,1
1,0,2,1
0,2,3,1
3,0,4,0
1,0,2,1
4,2,7,1
0,1,2,1
7,2,10,1
22,10,33,1
9,33,43,0
1,1,3,1
0,1,2,1
3,2,6,1
6,1,8,0
1,1,3,1
3,0,4,0
0,1,2,1
0,2,3,1
3,0,4,0
4,4,9,1
8,9,18,1
0,1,2,1
1,2,4,1
4,0,5,0
5,0,6,0
0,6,7,0
1,1,3,1
0,3,4,0
0,4,5,0
7,5,13,1
18,13,32,1
0,1,2,1
1,0,2,1
2,2,5,1
1,0,2,1
2,1,4,1
1,0,2,1
2,1,4,1
4,4,9,1
9,1,11,0
0,1,2,1
2,0,3,1
0,3,4,0
11,4,16,1
5,16,22,1
1,1,3,1
22,3,26,0
1,0,2,1
1,1,3,1
0,3,4,0
1,0,2,1
2,0,3,1
0,3,4,0
1,4,6,1
4,6,11,1
2,11,14,0
1,0,2,1
2,0,3,1
1,3,5,1
14,5,20,1
1,0,2,1
0,2,3,1
20,3,24,0
0,1,2,1
0,1,2,1
0,2,3,1
0,3,4,0
2,4,7,1
24,7,32,0
26,32,59,1
1,59,61,0
32,61,94,1
43,94,138,1
30,138,169,0
131,169,301,1
190,301,492,1
1,0,2,1
1,0,2,1
2,0,3,1
3,0,4,0
0,4,5,0
1,1,3,1
5,3,9,1
2,9,12,0
1,0,2,1
2,0,3,1
3,1,5,1
0,1,2,1
2,0,3,1
5,3,9,1
12,9,22,1
22,0,23,0
1,0,2,1
0,1,2,1
2,2,5,1
0,5,6,0
1,0,2,1
6,2,9,1
1,0,2,1
9,2,12,0
1,0,2,1
1,0,2,1
1,0,2,1
2,1,4,1
1,1,3,1
4,3,8,1
2,8,11,1
0,1,2,1
11,2,14,0
2,14,17,0
12,17,30,1
1,1,3,1
3,1,5,1
1,1,3,1
0,3,4,0
0,1,2,1
4,2,7,1
5,7,13,1
30,13,44,1
0,1,2,1
2,0,3,1
0,3,4,0
4,1,6,1
44,6,51,0
23,51,75,1
0,1,2,1
2,1,4,1
0,1,2,1
2,1,4,1
4,1,6,1
0,6,7,0
1,1,3,1
0,3,4,0
7,4,12,1
4,12,17,1
75,17,93,0
1,0,2,1
1,0,2,1
0,2,3,1
0,3,4,0
0,4,5,0
0,5,6,0
1,6,8,0
1,0,2,1
2,0,3,1
0,1,2,1
3,2,6,1
6,0,7,0
7,1,9,0
9,1,11,0
8,11,20,1
0,1,2,1
2,0,3,1
20,3,24,0
2,24,27,0
0,1,2,1
0,2,3,1
3,0,4,0
1,0,2,1
0,2,3,1
3,1,5,1
4,5,10,1
1,10,12,0
0,1,2,1
1,2,4,1
1,1,3,1
1,3,5,1
4,5,10,1
1,10,12,0
1,0,2,1
0,1,2,1
0,2,3,1
1,3,5,1
5,0,6,0
0,6,7,0
2,7,10,1
0,1,2,1
0,2,3,1
10,3,14,1
12,14,27,1
0,1,2,1
1,2,4,1
0,1,2,1
0,2,3,1
4,3,8,1
1,0,2,1
0,2,3,1
1,3,5,1
1,1,3,1
0,1,2,1
3,2,6,1
0,6,7,0
5,7,13,1
8,13,22,1
0,1,2,1
1,0,2,1
2,2,5,1
0,5,6,0
22,6,29,0
0,1,2,1
2,0,3,1
29,3,33,0
33,0,34,0
0,1,2,1
2,0,3,1
3,0,4,0
0,1,2,1
1,1,3,1
2,3,6,1
4,6,11,1
11,0,12,0
1,0,2,1
2,1,4,1
0,1,2,1
0,1,2,1
2,2,5,1
0,5,6,0
6,1,8,0
4,8,13,1
12,13,26,1
1,0,2,1
0,2,3,1
1,0,2,1
0,1,2,1
2,2,5,1
1,0,2,1
5,2,8,1
1,0,2,1
8,2,11,1
3,11,15,1
26,15,42,1
34,42,77,1
77,1,79,0
27,79,107,1
12,107,120,0
27,120,148,0
0,1,2,1
1,0,2,1
1,0,2,1
0,2,3,1
2,3,6,1
0,6,7,0
7,0,8,0
0,1,2,1
0,2,3,1
8,3,12,1
12,0,13,0
2,13,16,0
0,1,2,1
1,0,2,1
2,2,5,1
1,0,2,1
1,1,3,1
2,3,6,1
1,6,8,0
5,8,14,1
1,0,2,1
2,0,3,1
1,3,5,1
1,0,2,1
1,0,2,1
0,2,3,1
2,3,6,1
1,0,2,1
2,0,3,1
3,0,4,0
4,0,5,0
0,5,6,0
6,1,8,0
1,1,3,1
1,3,5,1
8,5,14,1
6,14,21,1
1,21,23,0
5,23,29,0
1,0,2,1
2,0,3,1
29,3,33,0
14,33,48,1
1,0,2,1
0,1,2,1
1,2,4,1
4,1,6,1
2,6,9,1
0,1,2,1
2,0,3,1
9,3,13,1
48,13,62,0
0,1,2,1
1,2,4,1
1,1,3,1
0,1,2,1
1,2,4,1
4,1,6,1
1,0,2,1
6,2,9,1
3,9,13,1
0,13,14,0
4,14,19,1
0,1,2,1
0,1,2,1
2,1,4,1
1,0,2,1
1,0,2,1
2,0,3,1
2,3,6,1
4,6,11,1
2,11,14,0
14,0,15,0
0,15,16,0
19,16,36,1
62,36,99,1
99,1,101,0
16,101,118,0
148,118,267,1
0,1,2,1
2,0,3,1
1,0,2,1
2,0,3,1
0,1,2,1
2,0,3,1
3,3,7,1
7,1,9,0
3,9,13,1
1,13,15,0
0,1,2,1
2,1,4,1
0,4,5,0
1,5,7,1
0,1,2,1
2,0,3,1
7,3,11,1
1,0,2,1
11,2,14,0
14,1,16,0
0,1,2,1
2,1,4,1
0,1,2,1
0,2,3,1
0,1,2,1
3,2,6,1
6,1,8,0
0,8,9,0
0,9,10,0
4,10,15,1
1,1,3,1
0,1,2,1
0,2,3,1
1,3,5,1
0,5,6,0
1,0,2,1
0,2,3,1
0,3,4,0
4,0,5,0
5,1,7,1
7,0,8,0
6,8,15,1
1,0,2,1
15,2,18,0
1,0,2,1
1,0,2,1
2,2,5,1
1,0,2,1
1,2,4,1
5,4,10,1
1,1,3,1
10,3,14,1
1,1,3,1
0,3,4,0
0,1,2,1
1,1,3,1
0,3,4,0
1,4,6,1
6,1,8,0
2,8,11,1
11,1,13,0
4,13,18,1
0,1,2,1
18,2,21,0
21,1,23,0
14,23,38,1
18,38,57,1
3,57,61,0
0,1,2,1
0,2,3,1
0,1,2,1
0,2,3,1
3,3,7,1
1,1,3,1
3,0,4,0
1,0,2,1
4,2,7,1
7,7,15,1
61,15,77,0
1,0,2,1
1,2,4,1
4,1,6,1
1,1,3,1
1,3,5,1
6,5,12,1
1,1,3,1
3,0,4,0
4,0,5,0
12,5,18,1
77,18,96,0
15,96,112,0
16,112,129,0
15,129,145,0
267,145,413,1
93,413,507,0
492,507,1000,1
---1,1,3,1
0,3,4,0
1,4,6,1
1,0,2,1
2,1,4,1
6,4,11,1
1,0,2,1
11,2,14,0
1,0,2,1
2,0,3,1
0,3,4,0
0,4,5,0
1,0,2,1
2,0,3,1
3,1,5,1
5,5,11,1
0,1,2,1
2,0,3,1
11,3,15,1
14,15,30,1
1,0,2,1
2,0,3,1
1,1,3,1
3,1,5,1
1,5,7,1
0,1,2,1
0,2,3,1
1,1,3,1
3,3,7,1
7,7,15,1
3,15,19,0
0,1,2,1
0,2,3,1
19,3,23,0
1,0,2,1
0,2,3,1
0,3,4,0
1,0,2,1
4,2,7,1
23,7,31,1
1,0,2,1
0,2,3,1
1,0,2,1
1,1,3,1
3,0,4,0
2,4,7,1
3,7,11,1
31,11,43,1
0,1,2,1
2,0,3,1
3,1,5,1
43,5,49,0
30,49,80,1
1,1,3,1
1,0,2,1
0,2,3,1
3,0,4,0
1,0,2,1
1,2,4,1
1,1,3,1
0,3,4,0
4,4,9,1
0,1,2,1
0,2,3,1
3,0,4,0
9,4,14,1
1,1,3,1
14,3,18,0
1,0,2,1
0,2,3,1
3,0,4,0
18,4,23,0
4,23,28,0
0,28,29,0
3,29,33,0
80,33,114,1
1,0,2,1
1,0,2,1
2,2,5,1
1,5,7,1
0,1,2,1
1,0,2,1
2,0,3,1
3,0,4,0
4,0,5,0
1,5,7,1
7,0,8,0
2,8,11,1
7,11,19,1
19,1,21,0
0,21,22,0
114,22,137,0
0,1,2,1
2,1,4,1
0,1,2,1
4,2,7,1
1,7,9,0
0,9,10,0
10,0,11,0
1,1,3,1
0,1,2,1
0,1,2,1
2,0,3,1
2,3,6,1
0,6,7,0
0,7,8,0
1,0,2,1
2,0,3,1
8,3,12,1
1,0,2,1
1,2,4,1
4,0,5,0
5,0,6,0
1,0,2,1
0,2,3,1
1,0,2,1
1,2,4,1
4,0,5,0
0,5,6,0
3,6,10,1
10,0,11,0
0,1,2,1
2,0,3,1
11,3,15,1
6,15,22,1
12,22,35,1
3,35,39,0
1,39,41,0
11,41,53,0
1,0,2,1
2,0,3,1
1,0,2,1
2,1,4,1
3,4,8,1
53,8,62,0
0,1,2,1
2,0,3,1
3,1,5,1
0,1,2,1
5,2,8,1
1,0,2,1
2,0,3,1
0,3,4,0
8,4,13,1
0,1,2,1
2,0,3,1
0,1,2,1
2,1,4,1
3,4,8,1
1,8,10,0
0,10,11,0
1,0,2,1
1,2,4,1
1,0,2,1
0,2,3,1
3,0,4,0
4,0,5,0
1,5,7,1
4,7,12,1
1,12,14,0
1,14,16,0
16,1,18,0
11,18,30,1
13,30,44,1
1,0,2,1
0,2,3,1
3,1,5,1
1,1,3,1
1,0,2,1
3,2,6,1
5,6,12,1
0,12,13,0
1,0,2,1
13,2,16,0
16,0,17,0
17,1,19,0
44,19,64,1
1,1,3,1
3,1,5,1
0,1,2,1
0,2,3,1
1,0,2,1
3,2,6,1
5,6,12,1
0,1,2,1
0,2,3,1
1,0,2,1
0,2,3,1
1,1,3,1
1,3,5,1
3,5,9,1
0,1,2,1
9,2,12,0
12,0,13,0
3,13,17,0
12,17,30,1
0,1,2,1
2,0,3,1
3,1,5,1
30,5,36,0
64,36,101,1
62,101,164,1
1,0,2,1
2,0,3,1
3,1,5,1
0,1,2,1
0,1,2,1
2,0,3,1
2,3,6,1
5,6,12,1
1,1,3,1
12,3,16,0
0,1,2,1
0,2,3,1
3,1,5,1
16,5,22,1
1,0,2,1
0,1,2,1
0,2,3,1
2,3,6,1
1,0,2,1
6,2,9,1
9,0,10,0
10,0,11,0
0,1,2,1
0,2,3,1
3,0,4,0
0,4,5,0
1,0,2,1
2,0,3,1
1,3,5,1
5,0,6,0
5,6,12,1
11,12,24,1
1,0,2,1
2,0,3,1
1,0,2,1
2,0,3,1
3,3,7,1
7,0,8,0
1,0,2,1
0,2,3,1
0,1,2,1
3,2,6,1
8,6,15,1
24,15,40,1
22,40,63,1
164,63,228,1
137,228,366,1
0,1,2,1
0,1,2,1
1,2,4,1
2,4,7,1
7,1,9,0
1,1,3,1
9,3,13,1
0,1,2,1
2,0,3,1
1,0,2,1
2,0,3,1
0,3,4,0
4,0,5,0
1,0,2,1
5,2,8,1
8,0,9,0
1,9,11,0
1,11,13,0
0,1,2,1
2,1,4,1
0,4,5,0
13,5,19,1
1,1,3,1
0,3,4,0
0,4,5,0
1,0,2,1
2,1,4,1
1,4,6,1
6,0,7,0
5,7,13,1
19,13,33,1
3,33,37,0
1,1,3,1
1,1,3,1
3,1,5,1
0,5,6,0
6,0,7,0
0,1,2,1
1,2,4,1
0,4,5,0
0,5,6,0
6,0,7,0
7,7,15,1
3,15,19,0
1,0,2,1
1,0,2,1
2,2,5,1
0,1,2,1
1,0,2,1
2,0,3,1
0,3,4,0
2,4,7,1
7,0,8,0
5,8,14,1
19,14,34,1
37,34,72,1
13,72,86,0
0,1,2,1
1,0,2,1
2,2,5,1
1,0,2,1
5,2,8,1
8,1,10,0
10,0,11,0
0,1,2,1
2,1,4,1
11,4,16,1
1,1,3,1
1,3,5,1
0,1,2,1
2,0,3,1
0,3,4,0
5,4,10,1
1,0,2,1
2,1,4,1
1,4,6,1
10,6,17,1
0,17,18,0
1,0,2,1
0,2,3,1
18,3,22,0
16,22,39,1
39,1,41,0
1,0,2,1
1,2,4,1
0,4,5,0
0,1,2,1
0,2,3,1
3,0,4,0
1,0,2,1
4,2,7,1
5,7,13,1
41,13,55,1
1,1,3,1
3,0,4,0
1,0,2,1
0,1,2,1
2,2,5,1
5,1,7,1
7,0,8,0
0,1,2,1
0,2,3,1
3,0,4,0
8,4,13,1
4,13,18,1
18,1,20,0
0,1,2,1
0,1,2,1
0,2,3,1
2,3,6,1
0,1,2,1
0,2,3,1
3,1,5,1
6,5,12,1
0,1,2,1
1,2,4,1
0,4,5,0
5,1,7,1
12,7,20,1
20,20,41,1
1,0,2,1
1,0,2,1
1,1,3,1
2,3,6,1
2,6,9,1
1,0,2,1
0,2,3,1
0,1,2,1
1,0,2,1
2,2,5,1
3,5,9,1
0,9,10,0
1,0,2,1
2,1,4,1
0,4,5,0
5,0,6,0
10,6,17,1
1,17,19,0
1,0,2,1
2,1,4,1
0,1,2,1
2,0,3,1
3,0,4,0
1,4,6,1
4,6,11,1
1,11,13,0
19,13,33,1
9,33,43,0
41,43,85,1
55,85,141,1
0,1,2,1
0,2,3,1
3,1,5,1
1,1,3,1
1,0,2,1
2,1,4,1
4,0,5,0
5,0,6,0
3,6,10,1
10,0,11,0
1,1,3,1
0,3,4,0
11,4,16,1
16,1,18,0
18,1,20,0
1,1,3,1
1,3,5,1
1,0,2,1
5,2,8,1
8,1,10,0
1,10,12,0
1,0,2,1
0,2,3,1
3,1,5,1
12,5,18,1
20,18,39,1
5,39,45,0
1,0,2,1
2,0,3,1
0,1,2,1
3,2,6,1
1,0,2,1
1,0,2,1
2,2,5,1
5,0,6,0
6,6,13,1
0,13,14,0
45,14,60,0
0,1,2,1
0,1,2,1
2,2,5,1
0,1,2,1
2,0,3,1
0,3,4,0
4,1,6,1
1,6,8,0
8,0,9,0
1,9,11,0
0,1,2,1
0,2,3,1
3,1,5,1
5,1,7,1
7,0,8,0
11,8,20,1
5,20,26,0
60,26,87,1
0,1,2,1
1,2,4,1
0,1,2,1
4,2,7,1
7,0,8,0
1,0,2,1
2,1,4,1
4,1,6,1
0,6,7,0
1,0,2,1
1,2,4,1
7,4,12,1
0,12,13,0
0,1,2,1
2,1,4,1
4,1,6,1
13,6,20,1
8,20,29,1
0,1,2,1
0,1,2,1
2,0,3,1
2,3,6,1
29,6,36,0
0,1,2,1
2,0,3,1
0,1,2,1
0,2,3,1
3,0,4,0
1,4,6,1
3,6,10,1
